delete_code	word	freq	why
dailuoshenxian	大罗神仙	6442	大:da->dai del-wrong
daiqiuzhuang	大邱庄	6442	大:da->dai del-wrong
jimotou	几万头	6442	万:wan->mo del-wrong
juexinhendai	决心很大	6442	大:da->dai del-wrong
kuankuandadai	宽宽大大	6442	大:da->dai del-wrong
meibokuai	美博会	6442	会:hui->kuai del-wrong
momian	万面	6442	万:wan->mo del-wrong
queqiaokuai	鹊桥会	6442	会:hui->kuai del-wrong
sebao	塞饱	6442	塞:sai->se del-wrong
shukuoban	舒适版	6442	适:shi->kuo del-wrong
zhuanhuashuai	转化率	6421	率:lv->shuai del-wrong
jianchushuai	检出率	6407	率:lv->shuai del-wrong
zhouqishuai	周期率	6407	率:lv->shuai del-wrong
daicidian	大词典	6403	大:da->dai del-wrong
daigangqu	大港区	6403	大:da->dai del-wrong
mojian	万间	6403	万:wan->mo del-wrong
jueye	角野	6394	角:jiao->jue del-wrong
selungaidi	塞伦盖蒂	6394	塞:sai->se del-wrong
cankuaizhe	参会者	6380	会:hui->kuai del-wrong
dailingyang	大羚羊	6380	大:da->dai del-wrong
daishi	大匙	6380	大:da->dai del-wrong
molei	万类	6380	万:wan->mo del-wrong
zhuanjiebao	传捷报	6369	传:chuan->zhuan del-wrong
xixunzhuanlai	喜讯传来	6369	传:chuan->zhuan del-wrong
dailiangangtie	大炼钢铁	6362	大:da->dai del-wrong
daigukou	大沽口	6359	大:da->dai del-wrong
baiyumo	百余万	6344	万:wan->mo del-wrong
piandian	便殿	6344	便:bian->pian del-wrong
daifuweng	大富翁	6344	大:da->dai del-wrong
wanjue	弯角	6312	角:jiao->jue del-wrong
simoqiqian	四万七千	6308	万:wan->mo del-wrong
diaobei	吊臂	6299	臂:bi->bei del-wrong
fuzhaishuai	负债率	6299	率:lv->shuai del-wrong
kuozu	适足	6299	适:shi->kuo del-wrong
pianxiexing	便携性	6267	便:bian->pian del-wrong
kongzhishuai	控制率	6267	率:lv->shuai del-wrong
daijianshan	大尖山	6242	大:da->dai del-wrong
daizexiang	大泽乡	6242	大:da->dai del-wrong
guochanhuashuai	国产化率	6242	率:lv->shuai del-wrong
kuolingertong	适龄儿童	6242	适:shi->kuo del-wrong
moduojian	万多件	6242	万:wan->mo del-wrong
xijue	西角	6242	角:jiao->jue del-wrong
daiduitou	大堆头	6235	大:da->dai del-wrong
dianyuankuopeiqi	电源适配器	6235	适:shi->kuo del-wrong
qunxiazhuan	群侠传	6235	传:chuan->zhuan del-wrong
seyao	塞药	6235	塞:sai->se del-wrong
sanmojin	三万斤	6235	万:wan->mo del-wrong
sunhuaishuai	损坏率	6235	率:lv->shuai del-wrong
wancankuai	晚餐会	6235	会:hui->kuai del-wrong
daitunshan	大屯山	6228	大:da->dai del-wrong
gangua	乾卦	6228	乾:qian->gan del-wrong
jinghukuai	经互会	6228	会:hui->kuai del-wrong
semanxiaoying	塞曼效应	6228	塞:sai->se del-wrong
shengwuqunla	生物群落	6228	落:luo->la del-wrong
yimonuoweiqi	伊万诺维奇	6228	万:wan->mo del-wrong
daishi	大式	6216	大:da->dai del-wrong
keseer	克塞尔	6216	塞:sai->se del-wrong
maerkuse	马尔库塞	6216	塞:sai->se del-wrong
nase	纳塞	6216	塞:sai->se del-wrong
wujue	无角	6216	角:jiao->jue del-wrong
liangmoyu	两万余	6209	万:wan->mo del-wrong
yubeikuai	预备会	6204	会:hui->kuai del-wrong
baojiankuai	保监会	6186	会:hui->kuai del-wrong
daixun	大汛	6186	大:da->dai del-wrong
jiumoli	九万里	6186	万:wan->mo del-wrong
kuoyongfalv	适用法律	6186	适:shi->kuo del-wrong
tongbaokuai	通报会	6186	会:hui->kuai del-wrong
beiyidai	北医大	6117	大:da->dai del-wrong
daigangqin	大钢琴	6117	大:da->dai del-wrong
dairudou	大如斗	6117	大:da->dai del-wrong
daizizi	大姊姊	6117	大:da->dai del-wrong
fenla	纷落	6117	落:luo->la del-wrong
haiseer	海塞尔	6117	塞:sai->se del-wrong
naixian	乃见	6117	见:jian->xian del-wrong
yubei	玉臂	6117	臂:bi->bei del-wrong
zhanyongshuai	占用率	6117	率:lv->shuai del-wrong
zhengdianshuai	正点率	6117	率:lv->shuai del-wrong
chuanqiong	川芎	6109	芎:qiong->xiong REVERSED del-prim
cishankuai	慈善会	6109	会:hui->kuai del-wrong
daizhongxuesheng	大中学生	6109	大:da->dai del-wrong
poanshuai	破案率	6109	率:lv->shuai del-wrong
zijishuai	自给率	6109	率:lv->shuai del-wrong
daisanyuan	大三元	6105	大:da->dai del-wrong
jianandaizhen	嘉南大圳	6105	大:da->dai del-wrong
seerte	塞尔特	6105	塞:sai->se del-wrong
shela	射落	6105	落:luo->la del-wrong
tianzhongjuerong	田中角荣	6105	角:jiao->jue del-wrong
yumoce	余万册	6105	万:wan->mo del-wrong
huajue	画角	6069	角:jiao->jue del-wrong
nengshuai	能率	6069	率:lv->shuai del-wrong
shaoyue	韶乐	6069	乐:le->yue del-wrong
shiyunkuai	十运会	6069	会:hui->kuai del-wrong
yaoxian	遥见	6069	见:jian->xian del-wrong
youjue	右角	6069	角:jiao->jue del-wrong
jiangyuexian	将乐县	6064	乐:le->yue del-wrong
jila	集落	6064	落:luo->la del-wrong
ribula	日不落	6064	落:luo->la del-wrong
bianshuai	变率	6044	率:lv->shuai del-wrong
manlei	埋雷	6032	埋:mai->man del-wrong
tuxian	突见	6032	见:jian->xian del-wrong
yimoliuqianduo	一万六千多	6032	万:wan->mo del-wrong
sishiermo	四十二万	5978	万:wan->mo del-wrong
misesi	米塞斯	5974	塞:sai->se del-wrong
mojiaci	万架次	5974	万:wan->mo del-wrong
moyujian	万余件	5974	万:wan->mo del-wrong
liumowuqian	六万五千	5944	万:wan->mo del-wrong
bamoge	八万个	5930	万:wan->mo del-wrong
chuidainiu	吹大牛	5930	大:da->dai del-wrong
daiguoshui	大锅水	5930	大:da->dai del-wrong
daihuihuan	大回环	5930	大:da->dai del-wrong
daikan	大侃	5930	大:da->dai del-wrong
dailijiacheng	大利嘉城	5930	大:da->dai del-wrong
dailongtan	大龙潭	5930	大:da->dai del-wrong
daishanding	大山顶	5930	大:da->dai del-wrong
daiweibijia	大未必佳	5930	大:da->dai del-wrong
daiyingpan	大硬盘	5930	大:da->dai del-wrong
daizhongzhuansheng	大中专生	5930	大:da->dai del-wrong
diedi	嗲地	5930	嗲:die->dia REVERSED del-prim
fuyue	佛乐	5930	乐:le->yue del-wrong
geshuyixian	各抒已见	5930	见:jian->xian del-wrong
jianxiazhuan	剑侠传	5930	传:chuan->zhuan del-wrong
jingxian	惊见	5930	见:jian->xian del-wrong
lapiaokuai	拉票会	5930	会:hui->kuai del-wrong
yueming	乐命	5930	乐:le->yue del-wrong
linglingluola	零零落落	5930	落:luo->la del-wrong
mabizi	抹鼻子	5930	抹:mo->ma del-wrong
moman	没慢	5930	没:mei->mo del-wrong
mokelong	万客隆	5930	万:wan->mo del-wrong
mune	木呐	5930	呐:na->ne del-wrong
pengjue	捧角	5930	角:jiao->jue del-wrong
qianbianmobian	千遍万遍	5930	万:wan->mo del-wrong
qimokuai	七万块	5930	万:wan->mo del-wrong
shijiu	似旧	5930	似:shi->si REVERSED del-prim
yimoliangmo	一万两万	5930	万:wan->mo del-wrong
yimoliangwan	一万两万	5930	万:wan->mo del-wrong
yiwanliangmo	一万两万	5930	万:wan->mo del-wrong
yiqianyimoge	一千一万个	5930	万:wan->mo del-wrong
miuxian	谬见	5923	见:jian->xian del-wrong
beihuo	臂或	5899	臂:bi->bei del-wrong
dailongjiao	大龙湫	5899	大:da->dai del-wrong
dailoushan	大娄山	5899	大:da->dai del-wrong
yuelingshi	乐陵市	5899	乐:le->yue del-wrong
seci	塞茨	5899	塞:sai->se del-wrong
xinkuaiqu	新会区	5899	会:hui->kuai del-wrong
daimuchang	大牧场	5895	大:da->dai del-wrong
daiquanzuo	大犬座	5895	大:da->dai del-wrong
daishouyin	大手印	5895	大:da->dai del-wrong
daitangdianxin	大唐电信	5895	大:da->dai del-wrong
jiazhuanshengzhi	假传圣旨	5895	传:chuan->zhuan del-wrong
jiepi	桔皮	5895	桔:ju->jie del-wrong
jucankuai	聚餐会	5895	会:hui->kuai del-wrong
sanshiliumo	三十六万	5895	万:wan->mo del-wrong
shengkuai	胜会	5895	会:hui->kuai del-wrong
xinyi	寻医	5895	寻:xun->xin del-wrong
yimopi	一万匹	5895	万:wan->mo del-wrong
sanmosiqian	三万四千	5890	万:wan->mo del-wrong
daihongshan	大洪山	5879	大:da->dai del-wrong
daiyaoshan	大瑶山	5879	大:da->dai del-wrong
ersanmo	二三万	5879	万:wan->mo del-wrong
jubei	巨臂	5879	臂:bi->bei del-wrong
mingzhuan	铭传	5879	传:chuan->zhuan del-wrong
molingyao	万灵药	5879	万:wan->mo del-wrong
wuxukuai	务虚会	5879	会:hui->kuai del-wrong
yuanbei	猿臂	5879	臂:bi->bei del-wrong
naishuai	乃率	5835	率:lv->shuai del-wrong
selate	塞拉特	5835	塞:sai->se del-wrong
selimu	塞利姆	5835	塞:sai->se del-wrong
setejun	塞特郡	5835	塞:sai->se del-wrong
xiongyalidai	匈牙利大	5835	大:da->dai del-wrong
dazhidaihui	大智大慧	5771	大:da->dai del-wrong
xiaozhongjiandai	小中见大	5771	大:da->dai del-wrong
xiaozhongxianda	小中见大	5771	见:jian->xian del-wrong
xiaozhongxiandai	小中见大	5771	见:jian->xian del-wrong
zaishuai	载率	5771	率:lv->shuai del-wrong
shengcunshuai	生存率	5762	率:lv->shuai del-wrong
bamowu	八万五	5734	万:wan->mo del-wrong
liuhuota	六和塔	5720	和:he->huo del-wrong
lvedaiyu	略大于	5720	大:da->dai del-wrong
shuaituan	率团	5720	率:lv->shuai del-wrong
seqi	塞奇	5720	塞:sai->se del-wrong
pianxieji	便携机	5686	便:bian->pian del-wrong
daiqintielu	大秦铁路	5686	大:da->dai del-wrong
kuoyongrenqun	适用人群	5686	适:shi->kuo del-wrong
ladaiqi	拉大旗	5686	大:da->dai del-wrong
maseer	马塞尔	5686	塞:sai->se del-wrong
modai	万袋	5686	万:wan->mo del-wrong
selaisi	塞莱斯	5686	塞:sai->se del-wrong
wanting	畹町	5686	町:ting->ding REVERSED del-prim
weierhuo	维尔和	5686	和:he->huo del-wrong
xiangpise	橡皮塞	5686	塞:sai->se del-wrong
xinkuaixian	新会县	5686	会:hui->kuai del-wrong
yimoqiqianduo	一万七千多	5686	万:wan->mo del-wrong
yueyue	悦乐	5686	乐:le->yue del-wrong
yumopingfangmi	余万平方米	5686	万:wan->mo del-wrong
daiqiu	大丘	5669	大:da->dai del-wrong
huibaokuai	汇报会	5669	会:hui->kuai del-wrong
lishuai	力率	5669	率:lv->shuai del-wrong
luokajue	罗卡角	5669	角:jiao->jue del-wrong
sanshisanmo	三十三万	5669	万:wan->mo del-wrong
zhonghuacishanzongkuai	中华慈善总会	5669	会:hui->kuai del-wrong
buliangshuai	不良率	5663	率:lv->shuai del-wrong
lianzukuai	联组会	5663	会:hui->kuai del-wrong
moyurenci	万余人次	5663	万:wan->mo del-wrong
ouzhoulishikuai	欧洲理事会	5663	会:hui->kuai del-wrong
wupianxian	无偏见	5663	见:jian->xian del-wrong
xinyi	寻绎	5663	寻:xun->xin del-wrong
yonghuoxian	永和县	5663	和:he->huo del-wrong
haoyoushuai	耗油率	5655	率:lv->shuai del-wrong
zhuanjie	传接	5633	传:chuan->zhuan del-wrong
daizhanglao	大长老	5633	大:da->dai del-wrong
daizhulin	大竹林	5633	大:da->dai del-wrong
dianshengyue	电声乐	5633	乐:le->yue del-wrong
duomogongli	多万公里	5633	万:wan->mo del-wrong
huoxiaojing	和小静	5633	和:he->huo del-wrong
kuaizhanjingji	会展经济	5633	会:hui->kuai del-wrong
jimojin	几万斤	5633	万:wan->mo del-wrong
moyijin	万亿斤	5633	万:wan->mo del-wrong
pingshenkuai	评审会	5633	会:hui->kuai del-wrong
sanqisanla	三起三落	5633	落:luo->la del-wrong
shijue	似角	5633	角:jiao->jue del-wrong
shijiao	似角	5633	似:shi->si REVERSED del-prim
suliaodaipeng	塑料大棚	5633	大:da->dai del-wrong
tedaixinwen	特大新闻	5633	大:da->dai del-wrong
faanshuai	发案率	5581	率:lv->shuai del-wrong
hongyanzhuanshu	鸿雁传书	5581	传:chuan->zhuan del-wrong
sanshisimo	三十四万	5581	万:wan->mo del-wrong
manyishuai	满意率	5577	率:lv->shuai del-wrong
zhongqianshuai	中签率	5577	率:lv->shuai del-wrong
cushuai	粗率	5567	率:lv->shuai del-wrong
luosedi	罗塞蒂	5567	塞:sai->se del-wrong
zhuanyu	传谕	5527	传:chuan->zhuan del-wrong
daiqingzhensi	大清真寺	5527	大:da->dai del-wrong
daiwushan	大武山	5527	大:da->dai del-wrong
dengyaosanjue	等腰三角	5527	角:jiao->jue del-wrong
dingshuai	定率	5527	率:lv->shuai del-wrong
huofulan	和弗兰	5527	和:he->huo del-wrong
xianzhiyu	见之于	5527	见:jian->xian del-wrong
keyuemei	科乐美	5527	乐:le->yue del-wrong
shuaizhu	率诸	5527	率:lv->shuai del-wrong
morendi	万人敌	5527	万:wan->mo del-wrong
wumoyu	五万余	5527	万:wan->mo del-wrong
zengjiashuai	增加率	5527	率:lv->shuai del-wrong
zhuandeng	传灯	5526	传:chuan->zhuan del-wrong
zhuanshu	传述	5526	传:chuan->zhuan del-wrong
lejian	肋间	5526	肋:le->lei REVERSED del-prim
tianmanchang	填埋场	5526	埋:mai->man del-wrong
kanaweilaerjue	卡纳维拉尔角	5498	角:jiao->jue del-wrong
lizhizhuan	立志传	5489	传:chuan->zhuan del-wrong
beidaicang	北大仓	5433	大:da->dai del-wrong
beijingshidai	北京师大	5433	大:da->dai del-wrong
biaozhangkuai	表彰会	5433	会:hui->kuai del-wrong
chengyunkuai	城运会	5433	会:hui->kuai del-wrong
zhuangong	传功	5433	传:chuan->zhuan del-wrong
cidaoshuai	磁导率	5433	率:lv->shuai del-wrong
daishiban	大石板	5433	大:da->dai del-wrong
fenzukuai	分组会	5433	会:hui->kuai del-wrong
xianqi	见弃	5433	见:jian->xian del-wrong
jiaoxuedailou	教学大楼	5433	大:da->dai del-wrong
labiao	落标	5433	落:luo->la del-wrong
liushisanmo	六十三万	5433	万:wan->mo del-wrong
majueba	马角坝	5433	角:jiao->jue del-wrong
segu	塞古	5433	塞:sai->se del-wrong
shangzhuanxiazai	上传下载	5433	传:chuan->zhuan del-wrong
suyue	俗乐	5433	乐:le->yue del-wrong
chongzushuai	充足率	5393	率:lv->shuai del-wrong
daibiwu	大比武	5393	大:da->dai del-wrong
daiyudong	大榆洞	5393	大:da->dai del-wrong
guanmokuai	观摩会	5393	会:hui->kuai del-wrong
quanguoqingnianlianhekuai	全国青年联合会	5393	会:hui->kuai del-wrong
shushuluola	疏疏落落	5393	落:luo->la del-wrong
xinsimihuo	寻死觅活	5393	寻:xun->xin del-wrong
yangxingshuai	阳性率	5393	率:lv->shuai del-wrong
zhunbeijinshuai	准备金率	5393	率:lv->shuai del-wrong
baseluona	巴塞罗纳	5385	塞:sai->se del-wrong
daihuizhuan	大回转	5369	大:da->dai del-wrong
huoranshuai	或然率	5369	率:lv->shuai del-wrong
yinghuokuai	营火会	5369	会:hui->kuai del-wrong
antiguahuobabuda	安提瓜和巴布达	5354	和:he->huo del-wrong
beiseer	贝塞尔	5354	塞:sai->se del-wrong
daibulishi	大不里士	5354	大:da->dai del-wrong
daidukou	大渡口	5354	大:da->dai del-wrong
daishidian	大士殿	5354	大:da->dai del-wrong
dengbiansanjue	等边三角	5354	角:jiao->jue del-wrong
doushuaitian	兜率天	5354	率:lv->shuai del-wrong
ermoren	二万人	5354	万:wan->mo del-wrong
kesenhuo	克森和	5354	和:he->huo del-wrong
mengtese	蒙特塞	5354	塞:sai->se del-wrong
sandaisi	三大寺	5354	大:da->dai del-wrong
shidanfudai	史丹佛大	5354	大:da->dai del-wrong
zhuse	柱塞	5354	塞:sai->se del-wrong
biaozhundaiqi	标准大气	5311	大:da->dai del-wrong
daiyunshan	大云山	5311	大:da->dai del-wrong
fuyangjue	俯仰角	5311	角:jiao->jue del-wrong
jidailei	几大类	5311	大:da->dai del-wrong
kandai	刊大	5311	大:da->dai del-wrong
moduomu	万多亩	5311	万:wan->mo del-wrong
sanmobaqian	三万八千	5311	万:wan->mo del-wrong
wumoliang	五万两	5311	万:wan->mo del-wrong
chengpinshuai	成品率	5286	率:lv->shuai del-wrong
daibaoguang	大爆光	5286	大:da->dai del-wrong
daichuanshao	大串烧	5286	大:da->dai del-wrong
daiduan	大锻	5286	大:da->dai del-wrong
daiduliang	大肚量	5286	大:da->dai del-wrong
daiduqiaohengtiesuohan	大渡桥横铁索寒	5286	大:da->dai del-wrong
daierxi	大儿媳	5286	大:da->dai del-wrong
daikuohao	大括号	5286	大:da->dai del-wrong
dailaoai	大佬爱	5286	大:da->dai del-wrong
daimaoxiong	大猫熊	5286	大:da->dai del-wrong
dairanfang	大染坊	5286	大:da->dai del-wrong
daisuda	大苏打	5286	大:da->dai del-wrong
daiyantong	大岩桐	5286	大:da->dai del-wrong
daiyaoyikou	大咬一口	5286	大:da->dai del-wrong
fanhuashijin	繁华似锦	5286	似:shi->si REVERSED del-prim
fengxian	逢见	5286	见:jian->xian del-wrong
fubokuai	服博会	5286	会:hui->kuai del-wrong
huansongwankuai	欢送晚会	5286	会:hui->kuai del-wrong
huibei	挥臂	5286	臂:bi->bei del-wrong
xianshangtu	见上图	5286	见:jian->xian del-wrong
jueshawan	角鲨烷	5286	角:jiao->jue del-wrong
jietongshuai	接通率	5286	率:lv->shuai del-wrong
jiezhi	桔汁	5286	桔:ju->jie del-wrong
jiezihongle	桔子红了	5286	桔:ju->jie del-wrong
jiezihongliao	桔子红了	5286	桔:ju->jie del-wrong
jiushiduomo	九十多万	5286	万:wan->mo del-wrong
kaimenxianxi	开门见喜	5286	见:jian->xian del-wrong
kebokuai	科博会	5286	会:hui->kuai del-wrong
lahui	落晖	5286	落:luo->la del-wrong
yuexian	乐闲	5286	乐:le->yue del-wrong
molukezou	没路可走	5286	没:mei->mo del-wrong
meishengmoxi	没声没息	5286	没:mei->mo del-wrong
moshengmeixi	没声没息	5286	没:mei->mo del-wrong
moshengmoxi	没声没息	5286	没:mei->mo del-wrong
moyan	没沿	5286	没:mei->mo del-wrong
mozhuntou	没准头	5286	没:mei->mo del-wrong
mianhuoxinbuhe	面和心不和	5286	和:he->huo del-wrong
moduobei	万多倍	5286	万:wan->mo del-wrong
mowa	万瓦	5286	万:wan->mo del-wrong
nandainvxiao	男大女小	5286	大:da->dai del-wrong
qiangjiaola	墙角落	5286	落:luo->la del-wrong
ruxianqiren	如见其人	5286	见:jian->xian del-wrong
senhaiseer	森海塞尔	5286	塞:sai->se del-wrong
shangjuezheng	商角征	5286	角:jiao->jue del-wrong
shiqibamo	十七八万	5286	万:wan->mo del-wrong
shiyouruowu	似有若无	5286	似:shi->si REVERSED del-prim
simoge	四万个	5286	万:wan->mo del-wrong
tuixian	推见	5286	见:jian->xian del-wrong
wuzhenshuai	误诊率	5286	率:lv->shuai del-wrong
xinou	寻偶	5286	寻:xun->xin del-wrong
xinyixin	寻一寻	5286	寻:xun->xin del-wrong
xinyixun	寻一寻	5286	寻:xun->xin del-wrong
xunyixin	寻一寻	5286	寻:xun->xin del-wrong
yandainu	颜大怒	5286	大:da->dai del-wrong
yibokuai	艺博会	5286	会:hui->kuai del-wrong
yimoshuang	一万双	5286	万:wan->mo del-wrong
zhaoxindao	找寻到	5286	寻:xun->xin del-wrong
zuopianqi	座便器	5286	便:bian->pian del-wrong
laise	莱塞	5228	塞:sai->se del-wrong
yimoerqianwubai	一万二千五百	5228	万:wan->mo del-wrong
dailiumang	大流氓	5218	大:da->dai del-wrong
moaoyuan	万澳元	5218	万:wan->mo del-wrong
moduohu	万多户	5218	万:wan->mo del-wrong
moyuge	万余个	5218	万:wan->mo del-wrong
moyujin	万余斤	5218	万:wan->mo del-wrong
sanmohu	三万户	5218	万:wan->mo del-wrong
yumojian	余万件	5218	万:wan->mo del-wrong
bosesiku	伯塞斯库	5167	塞:sai->se del-wrong
daihulaer	大呼拉尔	5167	大:da->dai del-wrong
daipaimai	大拍卖	5167	大:da->dai del-wrong
jimoli	几万里	5167	万:wan->mo del-wrong
qishiduomo	七十多万	5167	万:wan->mo del-wrong
weiseke	韦塞克	5167	塞:sai->se del-wrong
youzhuanbu	邮传部	5167	传:chuan->zhuan del-wrong
zhongguojiaokuai	中国教会	5167	会:hui->kuai del-wrong
zhongkedai	中科大	5167	大:da->dai del-wrong
daichi	大痴	5163	大:da->dai del-wrong
daicong	大丛	5163	大:da->dai del-wrong
daigulu	大沽路	5163	大:da->dai del-wrong
daiketing	大客厅	5163	大:da->dai del-wrong
daiyaowan	大窑湾	5163	大:da->dai del-wrong
fengongkuai	分工会	5163	会:hui->kuai del-wrong
gaola	皋落	5163	落:luo->la del-wrong
juediao	角雕	5163	角:jiao->jue del-wrong
lahun	落魂	5163	落:luo->la del-wrong
lingjue	羚角	5163	角:jiao->jue del-wrong
liudongshuai	流动率	5163	率:lv->shuai del-wrong
lvezhuan	略传	5163	传:chuan->zhuan del-wrong
moduodun	万多吨	5163	万:wan->mo del-wrong
moxiang	万箱	5163	万:wan->mo del-wrong
piaozhuan	票传	5163	传:chuan->zhuan del-wrong
shangmobei	上万倍	5163	万:wan->mo del-wrong
daiweichijing	大为吃惊	5073	大:da->dai del-wrong
fangjue	房角	5073	角:jiao->jue del-wrong
gonghuojian	弓和箭	5073	和:he->huo del-wrong
houlvejue	后掠角	5073	角:jiao->jue del-wrong
jinyue	今乐	5073	乐:le->yue del-wrong
kongxishuai	孔隙率	5073	率:lv->shuai del-wrong
moduopingfanggongli	万多平方公里	5073	万:wan->mo del-wrong
molonghuiyi	万隆会议	5073	万:wan->mo del-wrong
momen	万门	5073	万:wan->mo del-wrong
pianjue	偏角	5073	角:jiao->jue del-wrong
sexiaqu	塞下曲	5073	塞:sai->se del-wrong
daizhongxiaochengshi	大中小城市	5072	大:da->dai del-wrong
jinmojia	进万家	5072	万:wan->mo del-wrong
moyuzhi	万余只	5072	万:wan->mo del-wrong
bendukuai	本笃会	4961	会:hui->kuai del-wrong
pianming	便名	4961	便:bian->pian del-wrong
chengzhangshuai	成长率	4961	率:lv->shuai del-wrong
daiqinmao	大钦茂	4961	大:da->dai del-wrong
daizhi	大旨	4961	大:da->dai del-wrong
feizhouzhijue	非洲之角	4961	角:jiao->jue del-wrong
heisegeweina	黑塞哥维那	4961	塞:sai->se del-wrong
liangmoli	两万里	4961	万:wan->mo del-wrong
liangmoming	两万名	4961	万:wan->mo del-wrong
luoseta	罗塞塔	4961	塞:sai->se del-wrong
moyupingfangmi	万余平方米	4961	万:wan->mo del-wrong
shangdaijia	商大贾	4961	大:da->dai del-wrong
shangshengshuai	上升率	4961	率:lv->shuai del-wrong
yinyue	淫乐	4961	乐:le->yue del-wrong
zhongguozhengjiankuai	中国证监会	4961	会:hui->kuai del-wrong
huolongshi	和龙市	4949	和:he->huo del-wrong
bamowuqian	八万五千	4845	万:wan->mo del-wrong
selaisite	塞莱斯特	4845	塞:sai->se del-wrong
daikeding	大克鼎	4842	大:da->dai del-wrong
daipodaili	大破大立	4842	大:da->dai del-wrong
daipodali	大破大立	4842	大:da->dai del-wrong
dapodaili	大破大立	4842	大:da->dai del-wrong
daisantong	大三通	4842	大:da->dai del-wrong
daitubiao	大图标	4842	大:da->dai del-wrong
dedaiyushi	得大于失	4842	大:da->dai del-wrong
dongjue	东角	4842	角:jiao->jue del-wrong
duomotai	多万台	4842	万:wan->mo del-wrong
duomozhong	多万种	4842	万:wan->mo del-wrong
huoqixia	和栖霞	4842	和:he->huo del-wrong
xianliang	见量	4842	见:jian->xian del-wrong
jiaose	胶塞	4842	塞:sai->se del-wrong
kejidailou	科技大楼	4842	大:da->dai del-wrong
moke	万棵	4842	万:wan->mo del-wrong
momichangpao	万米长跑	4842	万:wan->mo del-wrong
mopan	万盘	4842	万:wan->mo del-wrong
moping	万瓶	4842	万:wan->mo del-wrong
moxian	万线	4842	万:wan->mo del-wrong
sheweikuai	社委会	4842	会:hui->kuai del-wrong
shigang	似钢	4842	似:shi->si REVERSED del-prim
xinse	信塞	4842	塞:sai->se del-wrong
zhanla	斩落	4842	落:luo->la del-wrong
zihuohuang	子和皇	4842	和:he->huo del-wrong
chenla	沉落	4804	落:luo->la del-wrong
daigushan	大孤山	4804	大:da->dai del-wrong
daiheihe	大黑河	4804	大:da->dai del-wrong
lagu	落谷	4804	落:luo->la del-wrong
liumojiuqian	六万九千	4804	万:wan->mo del-wrong
mochengqu	万盛区	4804	万:wan->mo del-wrong
moshengqu	万盛区	4804	万:wan->mo del-wrong
mofudong	万佛洞	4804	万:wan->mo del-wrong
nisehe	尼塞河	4804	塞:sai->se del-wrong
sanhuotu	三和土	4804	和:he->huo del-wrong
shifudailou	市府大楼	4804	大:da->dai del-wrong
yenise	叶尼塞	4804	塞:sai->se del-wrong
daipaicha	大排查	4747	大:da->dai del-wrong
moduoke	万多颗	4747	万:wan->mo del-wrong
caiyangshuai	采样率	4734	率:lv->shuai del-wrong
canzhengkuai	参政会	4734	会:hui->kuai del-wrong
daibajianshan	大霸尖山	4734	大:da->dai del-wrong
daibaozi	大孢子	4734	大:da->dai del-wrong
daiduxi	大肚溪	4734	大:da->dai del-wrong
dailama	大喇嘛	4734	大:da->dai del-wrong
daisanhexian	大三和弦	4734	大:da->dai del-wrong
daitisu	大提速	4734	大:da->dai del-wrong
daizhonghuaqu	大中华区	4734	大:da->dai del-wrong
duomoce	多万册	4734	万:wan->mo del-wrong
huoweiyu	和尾羽	4734	和:he->huo del-wrong
juepinlv	角频率	4734	角:jiao->jue del-wrong
jiashidao	贾似道	4734	似:shi->si REVERSED del-prim
mangjue	芒角	4734	角:jiao->jue del-wrong
nuobeierjijinkuai	诺贝尔基金会	4734	会:hui->kuai del-wrong
semuyu	塞姆语	4734	塞:sai->se del-wrong
simoyu	四万余	4734	万:wan->mo del-wrong
tousheshuai	透射率	4734	率:lv->shuai del-wrong
wumashuai	误码率	4734	率:lv->shuai del-wrong
yizhuan	驿传	4734	传:chuan->zhuan del-wrong
yidailiwangguo	意大利王国	4734	大:da->dai del-wrong
zhaoshuaijiao	赵率教	4734	率:lv->shuai del-wrong
zhongxinjue	中心角	4734	角:jiao->jue del-wrong
daibipin	大比拼	4652	大:da->dai del-wrong
daitukushui	大吐苦水	4652	大:da->dai del-wrong
daizhongxiaoqiye	大中小企业	4652	大:da->dai del-wrong
koushuai	扣率	4652	率:lv->shuai del-wrong
lachui	落锤	4652	落:luo->la del-wrong
moduoli	万多例	4652	万:wan->mo del-wrong
moyuci	万余次	4652	万:wan->mo del-wrong
nongjiukuai	农救会	4652	会:hui->kuai del-wrong
qiantiaomotiao	千条万条	4652	万:wan->mo del-wrong
zhekoushuai	折扣率	4652	率:lv->shuai del-wrong
shenggangdaibagong	省港大罢工	4652	大:da->dai del-wrong
shishaopiantang	食少便溏	4652	便:bian->pian del-wrong
wushiliumo	五十六万	4652	万:wan->mo del-wrong
xiaofeishuai	消费率	4652	率:lv->shuai del-wrong
xinghuoxian	兴和县	4652	和:he->huo del-wrong
yumozhi	余万只	4652	万:wan->mo del-wrong
chucuoshuai	出错率	4643	率:lv->shuai del-wrong
jieanshuai	结案率	4643	率:lv->shuai del-wrong
liangmoliang	两万两	4643	万:wan->mo del-wrong
meiguogonghuodang	美国共和党	4640	和:he->huo del-wrong
shumopi	数万匹	4640	万:wan->mo del-wrong
yananwenyizuotankuai	延安文艺座谈会	4640	会:hui->kuai del-wrong
zichanfuzhaishuai	资产负债率	4640	率:lv->shuai del-wrong
