# code	word	v1_freq	reason
qirenzhifu	齐人之福	5922	孟子典故固定熟语,整体不可拆,code 正确
quanwushichu	全无是处	5922	标准四字成语(一无是处 变体),code 正确
quyiyinghe	曲意迎合	5922	标准四字成语,code 正确
renwoshifei	人我是非	5922	标准四字成语(佛教语),code 正确
sanghuquanshu	桑户棬枢	5922	庄子典故成语,code 正确
sangtianbihai	桑田碧海	5922	典故成语(沧海桑田 同族),code 正确
sangtiancanghai	桑田沧海	5922	典故成语,code 正确
sangzhongzhixi	桑中之喜	5922	诗经典故成语,code 正确
sanxingzaitian	三星在天	5922	诗经典故成语,code 正确
sejishikong	色即是空	5922	佛典固定四字熟语,整体不可拆,code 正确
shangaoluyuan	山高路远	5922	标准四字成语,code 正确
shanhebiaoli	山河表里	5922	典故成语(表里山河 变体),code 正确
shanhuiluzhuan	山回路转	5922	典故成语(岑参诗),code 正确
shanyaoluyuan	山遥路远	5922	元曲典故成语,code 正确
shaouxiangji	沙鸥翔集	5922	岳阳楼记典故成语,code 正确
shengjunxianxiang	圣君贤相	5922	标准四字成语,code 正确
shexinfukou	蛇心佛口	5922	标准四字成语(佛口蛇心 变体),code 正确
shishijinkui	石室金匮	5922	典故成语(金匮石室 变体),code 正确
shixinziyong	师心自用	5922	标准四字成语,code 正确
shiyunbuqi	时运不齐	5922	滕王阁序典故成语,code 正确
shoushanfuhai	寿山福海	5922	典故成语(祝寿语,有出处非可类推模板),code 正确
shuijiebingqing	水洁冰清	5922	标准四字成语(冰清玉洁 同族),code 正确
shuiyuejinghua	水月镜花	5922	典故成语(镜花水月 变体),code 正确
siruquanyong	思如泉涌	5922	标准四字成语,code 正确
sunkangyingxue	孙康映雪	5922	典故成语(映雪读书),code 正确
tianciliangyuan	天赐良缘	5922	固定四字成语
tianguancifu	天官赐福	5922	典故固定四字熟语
tianlixunhuan	天理循环	5922	成语
tianlizhaozhao	天理昭昭	5922	成语
tiansuirenyuan	天随人愿	5922	成语
tianwuerri	天无二日	5922	成语
tingluzouxian	铤鹿走险	5922	成语(铤而走险异体),拼音正确
wangyanghaobo	汪洋浩博	5922	成语,拼音正确
wanzhuanyouyang	宛转悠扬	5922	成语,拼音正确
weilishishi	惟利是视	5922	成语,拼音正确
weiziyaohuang	魏紫姚黄	5922	典故成语,拼音正确
wenchenwujiang	文臣武将	5922	固定四字成语
wenfengxiangying	闻风响应	5922	成语,拼音正确
wenfengyuanyang	闻风远扬	5922	成语,拼音正确
wenrenmoshi	文人墨士	5922	固定四字熟语(文人墨客同族),拼音正确
wenrenyashi	文人雅士	5922	固定四字熟语,拼音正确
wensiquanyong	文思泉涌	5922	比喻性固定成语
wenwenjingjing	文文静静	5922	AABB固定叠词
wenwuzhidao	文武之道	5922	典故成语
wenzhangshandou	文章山斗	5922	典故成语,拼音正确
wujizhizhong	乌集之众	5922	成语,拼音正确
wuyichaoqun	武艺超群	5922	成语,拼音正确
wuzairenwang	物在人亡	5922	成语,拼音正确
xiangweibiaoli	相为表里	5922	成语,拼音正确
xiangxiangduhe	香象渡河	5922	典故成语,拼音正确
xiangyingchenghui	相映成辉	5922	成语
xiejiabaoshu	谢家宝树	5922	典故成语,拼音正确
xietinglanyu	谢庭兰玉	5922	典故成语,拼音正确
xionghuzhishi	熊虎之士	5922	成语,拼音正确
xiuqizhiping	修齐治平	5922	典故成语,拼音正确
xuanganzhuankun	旋干转坤	5922	成语,拼音正确
xueyuefenghua	雪月风花	5922	成语,拼音正确
xuezhaofengnian	雪兆丰年	5922	成语,拼音正确
yananzhendu	宴安酖毒	5922	典故成语,拼音正确
yananzhendu	燕安酖毒	5922	典故成语异写,拼音正确
yangfengguya	扬风扢雅	5922	成语,拼音正确
yanxiaoziruo	言笑自若	5922	成语,拼音正确
yanzaofeisheng	掞藻飞声	5922	成语,拼音正确
yaotianshunri	尧天舜日	5922	典故成语,拼音正确
yegonghaolong	叶公好龙	5922	典故成语,拼音正确
yibujike	以不济可	5922	典故成语,拼音正确
yongrongdianya	雍容典雅	5922	成语,拼音正确
yongrongyabu	雍容雅步	5922	成语,拼音正确
youbiyoufang	游必有方	5922	典故成语(论语),拼音正确
yuanyuanbenben	元元本本	5922	成语,拼音正确
yuchengqishi	玉成其事	5922	成语,拼音正确
yuelichange	月里嫦娥	5922	典故成语,拼音正确
yueyirixin	月异日新	5922	成语(日新月异异序),拼音正确
yueyuanhuahao	月圆花好	5922	成语,拼音正确
yujiesongzhen	玉洁松贞	5922	成语,拼音正确
yunlongfenghu	云龙风虎	5922	典故成语,拼音正确
yunqilongxiang	云起龙骧	5922	成语,拼音正确
yunyousifang	云游四方	5922	成语,拼音正确
yunzhongbaihe	云中白鹤	5922	典故成语,拼音正确
yurunzhuyuan	玉润珠圆	5922	成语,拼音正确
yuruyucheng	玉汝于成	5922	典故成语,拼音正确
yushuqiongzhi	玉树琼枝	5922	成语,拼音正确
yuyoujiaofu	鱼游燋釜	5922	典故成语,拼音正确
zhangtaiyangliu	章台杨柳	5922	典故成语,拼音正确
zhanshanweiwang	占山为王	5922	成语,拼音正确
zhengshengyayin	正声雅音	5922	成语,拼音正确
zhengzhengzhiqi	正正之旗	5922	典故成语,拼音正确
zhenshisouliu	枕石嗽流	5922	典故成语,拼音正确
zhifenjiejie	支分节解	5922	成语,拼音正确
zhuangjingziqiang	庄敬自强	5922	典故成语(礼记),拼音正确
zhuangshengmengdie	庄生梦蝶	5922	典故成语,拼音正确
zisunmantang	子孙满堂	5922	固定四字成语,拼音正确
baxianguohai	八仙过海	5899	典故成语,拼音正确
dingzuerli	鼎足而立	5899	典故成语,三方对峙
gangrouxiangji	刚柔相济	5899	标准成语
guomuchengsong	过目成诵	5899	标准成语
jiuquhuichang	九曲回肠	5899	标准成语
lvjianqigong	屡建奇功	5899	标准成语
riboxishan	日薄西山	5899	典故成语
rubufuzhi	入不敷支	5899	成语(入不敷出变体)
tongxinheli	同心合力	5899	成语(同心协力变体)
wusuobutong	无所不通	5899	标准成语
xuanliduozi	绚丽多姿	5899	标准成语
chaoranwuwai	超然物外	5895	标准成语
dibengshancui	地崩山摧	5895	典故成语(蜀道难)
jiankoubuyan	缄口不言	5895	标准成语
jishijiuren	济世救人	5895	标准成语
jueyicixiong	决一雌雄	5895	典故成语
laoxiuchengnu	老羞成怒	5895	标准成语
litouzhibei	力透纸背	5895	典故成语
maojiangyanfu	毛将焉附	5895	典故成语(独立词条)
mentinglengluo	门庭冷落	5895	标准成语
qushuiliushang	曲水流觞	5895	典故四字成语
ruchirukuang	如痴如狂	5895	标准成语
shenqingziruo	神情自若	5895	标准成语
shifeidiandao	是非颠倒	5895	标准成语
waifangneiyuan	外方内圆	5895	成语词条(与外圆内方对举)
zhishanzhimei	至善至美	5895	标准成语
jingbingjianzheng	精兵简政	5879	标准成语
toujianshuahua	偷奸耍滑	5812	固定四字熟语,整体不可拆
dianguangshihuo	电光石火	5771	标准成语
fuhualangrui	浮花浪蕊	5771	典故成语
jinguqiming	金鼓齐鸣	5771	典故成语
jueyishengfu	决一胜负	5771	标准成语
miaomeihuayan	描眉画眼	5771	固定四字成语
qiuhaozhimo	秋毫之末	5771	典故成语
qiushenwenbu	求神问卜	5771	标准成语
renwangzhengxi	人亡政息	5771	典故成语
rouchangbaizhuan	柔肠百转	5771	标准成语
shushenzihao	束身自好	5771	标准成语
tongqilianzhi	同气连枝	5771	典故成语
weiyuanquyu	为渊驱鱼	5771	典故成语
xinjingyaoye	心旌摇曳	5771	标准成语
yiqianglingruo	倚强凌弱	5771	标准成语
zuoyanqixing	坐言起行	5771	典故成语
xishizhenbao	稀世珍宝	5720	固定四字熟语
hukoutuoxian	虎口脱险	5715	典故成语
andulaoxing	案牍劳形	5686	典故成语(陋室铭)
bixialiuqing	笔下留情	5686	标准成语
raoyouquwei	饶有趣味	5686	固定成语(饶有)
zhuzuodengshen	著作等身	5686	典故成语
huaniaochongyu	花鸟虫鱼	5669	固定四字并列熟语
huayangfanxin	花样翻新	5669	标准成语
lianshibutian	炼石补天	5669	典故成语(女娲)
yigongweishou	以攻为守	5669	标准成语
yishantianhai	移山填海	5669	标准成语
yiyanbanyu	一言半语	5669	标准成语
zuobishangguan	作壁上观	5669	典故成语
chuanxierding	传檄而定	5663	典故成语
huahuacaocao	花花草草	5663	固定AABB叠词
hunhundundun	混混沌沌	5663	固定AABB叠词
jifengzhouyu	疾风骤雨	5663	标准成语
qingpingshijie	清平世界	5663	标准成语
shibujueshu	史不绝书	5663	标准成语
tuisibuguo	退思补过	5663	典故成语(左传)
wuyuanzhishui	无源之水	5663	标准成语
yujiazhizui	欲加之罪	5663	典故成语
zeixinbusi	贼心不死	5663	标准成语
bierbuda	避而不答	5633	标准成语
hezheyayun	合辙押韵	5633	标准成语
paihuaibuqian	徘徊不前	5633	标准成语
shujinhuoluo	舒筋活络	5633	中医固定成语
weijinzhiji	为今之计	5633	标准成语
chengqibubei	乘其不备	5606	标准成语
wuhuanxingyi	物换星移	5606	标准成语
aimenaihu	挨门挨户	5581	标准成语
cunyousuochang	寸有所长	5581	典故成语(尺短寸长)
fangcunzhidi	方寸之地	5581	标准成语
hongyanchuanshu	鸿雁传书	5581	典故成语
zhiqinhaoyou	至亲好友	5581	固定四字熟语
bansibanlv	半丝半缕	5577	典故成语(朱子家训)
caozhangyingfei	草长莺飞	5577	标准成语
chongchongdiedie	重重叠叠	5577	固定AABB叠词
fenyongzhengxian	奋勇争先	5577	标准成语,拼音正确
jijizhongliu	击楫中流	5577	典故成语,拼音正确
weixibuqian	畏葸不前	5577	标准成语,拼音正确
youyubuqian	犹豫不前	5577	成语,拼音正确
zoujiachuanhu	走家串户	5577	成语,拼音正确
mingwenxiaer	名闻遐迩	5567	标准成语,拼音正确
chengxiazhimeng	城下之盟	5527	典故成语,拼音正确
fujiatianxia	富甲天下	5526	成语,拼音正确
litongwaiguo	里通外国	5526	成语,拼音正确
binggongzhifa	秉公执法	5498	成语,拼音正确
renfeicaomu	人非草木	5498	成语(人非草木孰能无情),拼音正确
gebuxiangrang	各不相让	5489	成语,拼音正确
shengsiweibu	生死未卜	5457	成语,拼音正确
woyeqianli	沃野千里	5457	成语,拼音正确
zhuangzhilingyun	壮志凌云	5457	成语,拼音正确
bukepianfei	不可偏废	5433	成语,拼音正确
caidejianbei	才德兼备	5433	成语,拼音正确
chengmenlixue	程门立雪	5433	典故成语,拼音正确
cuntubizheng	寸土必争	5433	成语,拼音正确
jiaxueyuanyuan	家学渊源	5433	成语,拼音正确
jinghuangshicuo	惊惶失措	5433	成语,拼音正确
laoyousuozhong	老有所终	5433	成语(礼记),拼音正确
ximorujin	惜墨如金	5433	成语,拼音正确
yijuebuqi	一蹶不起	5433	成语(一蹶不振变体),拼音正确
yiyanbizhi	一言蔽之	5433	成语(一言以蔽之),拼音正确
yiziershi	易子而食	5433	典故成语,拼音正确
biandongbuju	变动不居	5393	成语(易经),拼音正确
binggexiangjian	兵戈相见	5393	成语,拼音正确
buliuyudi	不留余地	5393	成语,拼音正确
deyizhibi	得意之笔	5393	成语,拼音正确
diaoerlangdang	吊儿郎当	5393	成语,拼音正确
fenjinheji	分进合击	5393	军事成语,拼音正确
gankaixizhi	感慨系之	5393	成语(兰亭序),拼音正确
huagongweisi	化公为私	5393	成语,拼音正确
jiexuanzhiji	疥癣之疾	5393	成语,拼音正确
kechengzhixi	可乘之隙	5393	成语,拼音正确
mokenaihe	莫可奈何	5393	四字成语(无可奈何异形),拼音正确
pijianzhirui	披坚执锐	5393	典故成语,拼音正确
shenjiaxingming	身家性命	5393	四字成语,拼音正确
shisibuqu	誓死不屈	5393	四字成语,拼音正确
tongdudayi	通都大邑	5393	四字成语,拼音正确
touqinkaoyou	投亲靠友	5393	四字成语,拼音正确
weifengsaodi	威风扫地	5393	四字成语,拼音正确
weiminqingming	为民请命	5393	四字成语,拼音正确
wubenzhimu	无本之木	5393	四字成语,拼音正确
xinggeshijin	形格势禁	5393	四字成语,拼音正确
xunsimihuo	寻死觅活	5393	四字成语,拼音正确
yaogongqingshang	邀功请赏	5393	四字成语,拼音正确
yieyangshan	抑恶扬善	5393	四字成语,拼音正确
yiwubuzhi	一物不知	5393	典故成语,拼音正确
yunzhiqizhong	允执其中	5393	论语典故成语,拼音正确
zhanbuxuanzhong	战不旋踵	5393	四字成语,拼音正确
yusubuda	欲速不达	5385	成语(欲速则不达四字式),拼音正确
boshijizhong	博施济众	5375	典故成语(论语),拼音正确
chengfuzuozu	成佛作祖	5375	佛教典故成语,拼音正确
congshanjunling	丛山峻岭	5375	标准四字成语,拼音正确
guangtuzhongmin	广土众民	5375	典故成语(孟子),拼音正确
jinyuliangyuan	金玉良缘	5375	固定成语(红楼梦),拼音正确
languiqifang	兰桂齐芳	5375	典故成语,拼音正确
longjinghumeng	龙精虎猛	5375	标准四字成语,拼音正确
qiuyuechunfeng	秋月春风	5375	典故成语,拼音正确
yizaibixian	意在笔先	5375	书论典故成语,拼音正确
zhengzhengdangdang	正正当当	5375	AABB 固定叠词熟语,整体不可拆
bugusihuo	不顾死活	5369	固定四字成语,拼音正确
maomaocaocao	毛毛糙糙	5369	AABB 固定叠词熟语,整体不可拆
shengjipengbo	生机蓬勃	5369	固定四字成语,拼音正确
xixixiangtong	息息相通	5369	标准四字成语,拼音正确
bukeshengji	不可胜计	5354	标准四字成语,拼音正确
jinyishenmian	仅以身免	5354	典故成语(史记),拼音正确
yanxingjunfa	严刑峻法	5354	标准四字成语,拼音正确
birenermu	避人耳目	5311	标准四字成语,拼音正确
duocaiduozi	多采多姿	5311	固定四字成语,拼音正确
liminbaixing	黎民百姓	5311	固定四字熟语,整体不可拆
neiwaijiaokun	内外交困	5311	标准四字成语,拼音正确
qingjingwuwei	清静无为	5311	道家典故成语,拼音正确
bijiewoying	彼竭我盈	5286	典故成语(曹刿论战)
buqiuwenda	不求闻达	5286	成语,不追求显达
buzhishenqian	不知深浅	5286	成语
buzuyumou	不足与谋	5286	成语
chenxinrushui	臣心如水	5286	典故成语(臣门如市臣心如水)
chunyilanshan	春意阑珊	5286	成语,春意将尽
cibudayi	辞不达意	5286	成语(辞=词变体)
delongwangshu	得陇望蜀	5286	典故成语(后汉书)
fanghuguishan	放虎归山	5286	成语
helihuating	鹤唳华亭	5286	典故成语(世说新语)
huangkouxiaoer	黄口小儿	5286	成语,喻无知少年
jiangyuliangcai	将遇良才	5286	成语
jihuixiaogu	积毁销骨	5286	典故成语(史记)
jirierdai	计日而待	5286	成语(出师表可计日而待)
militiaoyou	蜜里调油	5286	成语,形容亲密
nongwazhixi	弄瓦之喜	5286	成语,生女之喜
piananyiyu	偏安一隅	5286	成语
qiongkoumozhui	穷寇莫追	5286	成语(孙子兵法穷寇勿追)
qiyuxuanang	器宇轩昂	5286	成语(气宇轩昂变体)
quanpantuochu	全盘托出	5286	成语
saoshouchichu	搔首踟蹰	5286	典故成语(诗经)
shoujiyankuai	手疾眼快	5286	成语
shuzhiyingcai	淑质英才	5286	成语,美质英才
siqubajie	四衢八街	5286	成语,街道纵横
tuzouwufei	兔走乌飞	5286	成语,喻光阴飞逝
xiaoguoguamin	小国寡民	5286	成语(老子)
yanchaomushang	燕巢幕上	5286	典故成语(左传燕巢于幕)
yanjinliugu	颜筋柳骨	5286	成语,喻书法遒劲
yijinyexing	衣锦夜行	5286	成语(衣绣夜行变体)
yongzhebuju	勇者不惧	5286	论语固定四字熟语
yuxinwukui	于心无愧	5286	标准四字成语
zhouxingxibu	肘行膝步	5286	典故四字成语
benzouhuhao	奔走呼号	5228	标准四字成语
hufuqishe	胡服骑射	5218	典故成语
gaiqiyizhi	改旗易帜	5167	标准四字成语,code 全拼正确
huangyinwudu	荒淫无度	5167	标准四字成语,code 正确
huanhaichenfu	宦海沉浮	5167	固定四字熟语/成语,code 正确
jueyisizhan	决一死战	5167	标准四字成语,code 正确
yiguadizhong	以寡敌众	5167	标准四字成语,code 正确
yuyiweifeng	羽翼未丰	5167	标准四字成语,code 正确
zhirenzhiming	知人之明	5167	标准四字成语,code 正确
anzhiruoming	安之若命	5163	典故成语(《庄子》),code 正确
baizuzhichong	百足之虫	5163	成语词典独立词条,code 正确
cangerbulu	藏而不露	5163	标准四字成语,code 正确
congqingfaluo	从轻发落	5163	标准四字成语,code 正确
dengliangqiguan	等量齐观	5163	标准四字成语,code 正确
duanjinshaoliang	短斤少两	5163	固定四字熟语(=缺斤少两),code 正确
erxingzhihao	二姓之好	5163	典故成语(《礼记》),code 正确
fengmingxingshi	奉命行事	5163	固定四字成语,code 正确
hualingweizheng	化零为整	5163	标准四字成语,code 正确
huofuxiangyi	祸福相倚	5163	典故成语(《老子》),code 正确
jimuyuantiao	极目远眺	5163	标准四字成语,code 正确
jinsenianhua	锦瑟年华	5163	典故成语(李商隐),code 正确
jixionghuofu	吉凶祸福	5163	固定四字并列熟语,code 正确
judabuyi	居大不易	5163	典故成语(白居易),code 正确
laoruofuru	老弱妇孺	5163	固定四字并列熟语,code 正确
leerwangfan	乐而忘返	5163	标准四字成语,code 正确
libunengji	力不能及	5163	四字成语,code 正确
liqiguguai	离奇古怪	5163	四字成语,code 正确
miaowuyinxun	渺无音讯	5163	标准四字成语,code 正确
miluojingu	密锣紧鼓	5163	四字成语(紧锣密鼓异形),code 正确
moquancazhang	磨拳擦掌	5163	四字成语(摩拳擦掌异形),code 正确
